Type,air_temp,process_temp,rotational_speed,torque,tool_wear,temp_difference,power,machine_failure,TWF,HDF,PWF,OSF,RNF
L,25.393113555399164,25.976209518834267,1822.7266425150858,45.08018321625365,169,0.5830959634351025,8.60406816730125,1,0,0,1,0,0
M,29.028460948955974,30.92560726882285,1546.3074963975741,38.97039302555303,159,1.8971463198668772,6.309969724918575,0,0,0,0,0,0
M,26.27495494389821,31.480937804020787,1328.0685317049106,65.99420097907256,141,5.205982860122578,9.177468229875986,0,0,0,0,0,0
M,22.052039441677767,28.99923094645232,1644.5984061033996,39.17055141285778,153,6.947191504774555,6.745531562280333,0,0,0,0,0,0
H,23.40904469569127,37.20140137732395,1300.1620220860157,53.758259065676896,235,13.792356681632675,7.3187902419533355,1,1,0,0,0,0
L,26.379158428730886,34.37089246431177,1539.0855185174028,45.6564392949714,249,7.991734035580887,7.358027701147578,1,1,0,0,0,1
L,25.84600981578095,38.086435770734305,1363.1330391893325,34.57802641745042,182,12.240425954953356,4.935544527705573,0,0,0,0,0,0
L,25.32515973347764,30.076112070754917,1748.5866831802127,45.895945513446634,202,4.750952337277276,8.403459595474075,0,0,0,0,0,0
H,29.322448366332928,38.16951017723225,1328.721816311467,39.42382623241511,70,8.84706181089932,5.4851620939772,0,0,0,0,0,0
M,23.76502568768321,35.723598989988936,969.2237227277619,29.80663380898536,182,11.958573302305727,3.0250572337516193,0,0,0,0,0,0
M,24.85117235313593,32.257676863811525,1410.291494553216,40.91681574835243,172,7.406504510675596,6.042370391005498,0,0,0,0,0,0
L,21.073779581123528,43.02142324061849,1366.562949982046,35.70158668885071,29,21.94764365949496,5.108739855974405,1,0,1,0,0,1
M,27.321319777601943,35.563531558689455,1451.1598066617382,39.50515964805198,65,8.242211781087512,6.002963333718138,0,0,0,0,0,0
M,23.40229539787484,32.36726296514018,1611.3930387987898,39.29750108445746,98,8.964967567265337,6.630755988448445,0,0,0,0,0,0
H,27.114273537601857,36.4051765317333,1263.6242665747502,37.78053681583934,153,9.29090299413144,4.998995091593229,0,0,0,0,0,0
H,26.9040602628746,30.26757271200482,1344.5683308635394,30.46196493251119,88,3.3635124491302193,4.288816056976988,0,0,0,0,0,0
H,29.698198517575555,34.11616094054282,1498.825584571455,52.20747349162696,128,4.417962422967264,8.193706489537856,1,0,0,1,0,0
H,26.298551153062423,45.14544034145157,1368.1108099698718,39.27471008912726,220,18.846889188389145,5.626403710090869,0,0,0,0,0,0
L,24.287826751359784,26.15202983517101,1513.0013704805071,42.21288614007281,151,1.8642030838112262,6.687764877682489,0,0,0,0,0,0
H,25.907245919994185,32.358879970061146,1607.5469496561477,38.01797748462896,54,6.451634050066961,6.399548035341506,0,0,0,0,0,0
M,23.481494304342824,34.2620405984884,1502.7124774386439,35.94332189686252,101,10.780546294145573,5.655756889529732,0,0,0,0,0,0
L,25.638320355017818,33.16799517789045,1720.023925675796,41.98745242899474,64,7.529674822872629,7.562243220528301,0,0,0,0,0,0
M,24.598194988915257,32.4967649048536,1310.3435690049837,54.06245474200448,24,7.898569915938342,7.417841873906656,0,0,0,0,0,0
M,24.85932310065626,43.46620870830177,1384.283621437791,24.41465580855271,97,18.606885607645513,3.5389327914995334,0,0,0,0,0,0
M,23.20326702414487,32.225763852116614,1798.6572791223928,29.092779554998465,41,9.022496827971743,5.479365415340431,0,0,0,0,0,0
H,25.600892119525554,36.98419403957941,1353.1535412867047,36.71307310939163,43,11.383301920053853,5.2019293078001025,0,0,0,0,0,0
H,26.648460051372137,31.93721028313075,1990.0789302686107,32.12288380553901,68,5.288750231758613,6.693934475483766,0,0,0,0,0,0
L,21.695806410656544,36.99593029753176,1693.261670641809,60.15487515309083,104,15.300123886875213,10.665753340206495,1,0,0,1,0,0
L,23.622814693469724,39.67838814956328,1335.647011144637,36.52040530375906,139,16.05557345609356,5.107682742382884,1,0,1,0,0,0
H,25.336094338360542,34.628128267578475,1617.0806575086008,44.74721724487371,7,9.292033929217933,7.576948637070218,0,0,0,0,0,0
M,20.305366717573172,32.14092574052171,1559.2863333807254,37.157710709385945,105,11.835559022948537,6.066964449095301,0,0,0,0,0,0
L,28.48052886742584,34.38240482399478,1209.0512056980288,14.635214510028835,62,5.901875956568944,1.8528506543455128,0,0,0,0,0,0
H,23.57777837089389,37.67538945642912,1808.8489679705144,35.93466151603569,205,14.097611085535235,6.806322031167635,1,1,1,0,0,0
H,23.123824962483145,39.332315101086564,1664.2744168053314,28.29470942296703,147,16.20849013860342,4.930906913464374,0,0,0,0,0,0
H,24.585315447486423,36.28513425919298,1795.3383766404559,43.3087678594553,238,11.699818811706557,8.141768898753176,1,1,0,1,0,0
M,25.274745677596446,34.60253788815206,1709.3840547130765,37.0127778725558,167,9.32779221055561,6.625031656123966,0,0,0,0,0,0
H,23.487054204095326,41.39407522139777,1569.795646796694,32.341850512877926,72,17.907021017302444,5.316240433975413,1,0,1,0,0,0
H,26.960827331977853,31.86699144933048,1715.9740068484152,38.86121645166037,123,4.906164117352628,6.982705477021905,0,0,0,0,0,0
H,25.799413078882445,32.93873562358405,1232.8090824909139,35.72022558829577,4,7.139322544701606,4.6111223595681015,0,0,0,0,0,0
H,23.32551621278929,43.968473211403264,1896.738952913497,50.21058133788877,128,20.642956998613975,9.972394290262317,1,0,1,1,0,0
L,23.955189766155257,34.51625913212462,1649.0347484018807,45.60986557708414,10,10.56106936596936,7.875628608015765,0,0,0,0,0,0
L,21.96646060721936,38.295226575677646,1109.3629359860302,57.32191850874894,245,16.328765968458285,6.65872375007515,1,1,1,0,0,0
H,22.49331820893033,30.565559328610814,1201.15708649318,47.22132523717249,131,8.072241119680484,5.9392910410710975,0,0,0,0,0,0
M,25.775196656424722,40.00494398045067,1557.5393873842897,44.89476329815892,165,14.229747324025947,7.322027447557817,1,0,1,0,0,0
L,23.346270887860342,29.246898763030963,1322.0762378701716,45.970017458290435,16,5.9006278751706205,6.3639652079667774,0,0,0,0,0,0
H,28.608568906098185,28.87534681173846,1603.9850911643343,47.34100624520273,67,0.26677790564027504,7.951232274138515,0,0,0,0,0,0
L,25.141846400618284,39.462379191126395,1302.870167658918,22.001284933685742,159,14.32053279050811,3.0015516010746355,0,0,0,0,0,0
L,22.29435314979201,33.19290349368963,1245.476221205104,45.18241196519015,4,10.898550343897618,5.892525625061498,0,0,0,0,0,0
M,22.713305427864874,33.788106133068574,1391.9321740532025,24.03553747230097,149,11.0748007052037,3.5032291024457702,0,0,0,0,0,0
H,27.105939389362856,37.1529912350845,2153.7405968084186,20.881137994878255,205,10.047051845721644,4.7091680216888,0,0,0,0,0,0
H,24.846972794781852,33.54962672634251,1281.0491465806206,28.877670000450067,212,8.702653931560658,3.8736873831741723,1,1,0,0,0,0
M,26.983989653115273,29.76141310488881,1751.374462179456,42.53757373160115,81,2.7774234517735366,7.800965478178211,0,0,0,0,0,0
M,24.267024039843868,32.16043094756086,1348.4425202489876,26.996919411576005,66,7.893406907716994,3.8119156073617138,0,0,0,0,0,0
H,23.87953581499298,30.12599974224695,1482.2305078011832,45.083952867519514,244,6.24646392725397,6.9973623405767595,1,1,0,0,0,0
H,27.23889474206877,40.806754649024384,1524.9351297182711,56.355730590957464,10,13.567859906955615,8.998830716135043,1,0,0,1,0,0
M,23.282845245942816,41.028531998638215,1487.5789752548183,36.921019876169055,238,17.7456867526954,5.751092451597313,0,0,0,0,0,0
L,25.978108266740723,30.796431234393005,1511.3259921853337,42.03060918225868,230,4.818322967652282,6.651513311469225,1,1,0,0,0,0
L,24.576432779197265,37.17726671354003,1567.6298765311828,32.975200837222886,227,12.600833934342763,5.412870158853054,1,1,1,0,0,0
M,26.75744682675155,33.63716606270144,1201.2516038221916,27.747150405776324,218,6.879719235949889,3.4901894163805633,0,0,0,0,0,0
L,28.6369679750716,42.29708141936253,1473.5612853001671,38.0541232034388,229,13.660113444290928,5.871736408233528,1,1,1,0,0,0
M,24.215644633597982,46.84717717961988,1488.841681777698,32.205915104934085,152,22.631532546021894,5.0208909746617625,1,0,1,0,0,0
L,23.905715722407088,38.65885738026443,1611.014638731483,35.38436939212619,41,14.753141657857341,5.969082416020682,1,0,1,0,0,0
L,26.33161677807471,32.431356135155916,1443.7543298488606,32.6938063535269,230,6.099739357081205,4.9425994222141005,0,0,0,0,0,0
H,22.835992809593865,29.20542862838057,1605.6984432795632,26.6011537598702,34,6.369435818786705,4.472610594938626,0,0,0,0,0,0
H,28.23293091570007,36.2237234102676,1369.4445885377584,38.821820478069846,78,7.990792494567533,5.5669457561127835,0,0,0,0,0,0
L,27.892045100112945,34.22048458484761,1389.5588522699497,20.729439959734272,58,6.328439484734666,3.0162069946227423,0,0,0,0,0,0
L,23.00176072167914,27.787790010065795,1562.342882092026,45.05298314866626,116,4.786029288386654,7.370492936055572,0,0,0,0,0,0
H,21.833750361186187,35.39684722274525,1294.2850500942538,23.099892121496136,248,13.563096861559064,3.1306644012191085,1,0,1,0,0,0
H,22.678845694287563,45.561833240210866,1387.053461023168,34.066429465331794,47,22.882987545923303,4.947849098909958,0,0,0,0,0,0
H,22.709260720081765,39.02856176420763,1401.0628131399671,51.6807306436327,212,16.319301044125865,7.581984278607008,1,1,1,0,0,0
M,26.603521128709954,29.190990500569036,1411.6069073356607,47.151410587367835,2,2.5874693718590827,6.969555693795627,0,0,0,0,0,0
L,28.098340631558806,34.90793043075639,1511.4572870288034,39.984576402489466,23,6.809589799197582,6.32827009134059,1,0,0,0,0,1
H,26.58025242523765,36.867293067738906,1321.9010420118047,61.91726213930391,118,10.287040642501257,8.570522862875801,0,0,0,0,0,0
L,24.527615566767086,37.46213561153931,1625.1048532523778,40.93668988149283,235,12.934520044772224,6.966116586649372,0,0,0,0,0,0
M,25.684996933820827,26.818749253362377,1445.6491087115508,50.57839631002786,196,1.13375231954155,7.656399324151976,0,0,0,0,0,0
M,23.26044393438993,34.41336892643686,1580.7652837947842,33.73713302183414,100,11.15292499204693,5.584344361851521,0,0,0,0,0,0
H,27.194416091128463,36.305101112156834,1254.4074753006994,11.13500443997511,32,9.11068502102837,1.4626002939278802,0,0,0,0,0,0
M,25.864057879965067,34.06724514497059,928.3988880297112,42.27288646834905,215,8.203187265005525,4.109539349845181,1,1,0,0,0,0
L,26.546395564032927,25.3549924617828,1688.6072678599776,44.43788869797889,69,-1.1914031022501277,7.857397049608368,0,0,0,0,0,0
H,23.54492859628045,34.24174324660151,1541.751822673458,44.12246156642192,174,10.696814650321059,7.123129376007393,0,0,0,0,0,0
L,24.662805626262706,38.92072086624043,1609.317089972424,25.581722874368808,52,14.257915239977724,4.310900922791644,0,0,0,0,0,0
L,26.450146279962407,32.140097626168036,1763.5172222535675,69.78207550521678,172,5.689951346205628,12.88606198513598,1,0,0,1,0,0
M,27.88702579904723,32.650312971933886,1312.082369142788,28.951178092441346,198,4.763287172886656,3.9776262137178238,0,0,0,0,0,0
M,23.78380048110283,41.98907239452762,1138.271107307212,41.020628272244956,241,18.205271913424788,4.88927706449066,1,1,0,0,0,0
M,26.56090381434164,34.00084721928957,1695.6312729297063,42.50676708710647,210,7.439943404947929,7.547204563773495,1,1,0,0,0,0
M,23.575856406779433,35.55950073054683,1630.4084146527323,48.19244637227429,56,11.983644323767397,8.227578019691785,0,0,0,0,0,0
M,29.234387545653217,25.677805226722185,1721.1980792571314,33.10496811947102,212,-3.5565823189310315,5.966513878649433,0,0,0,0,0,0
H,24.17035058345494,29.735671263324022,1831.695063637497,45.229436500869795,197,5.565320679869082,8.6750299025915,1,0,0,1,0,0
L,26.28701034810422,45.94839320859883,1265.3167564288253,56.184370801549456,39,19.66138286049461,7.444086473781252,0,0,0,0,0,0
L,25.331219230467266,43.27756730026253,1687.370792700481,35.41601503658389,2,17.946348069795267,6.25758632110709,1,0,1,0,0,0
L,30.210606242720985,37.364378667881475,1449.2802133202592,34.941397378053495,48,7.15377242516049,5.302604800604535,0,0,0,0,0,0
L,25.459803216049128,23.565758947381788,1693.261089878172,29.901610528557057,13,-1.89404426866734,5.301699856826927,0,0,0,0,0,0
M,23.969887954019743,28.341646586045428,1867.2000849155456,42.4323980662469,124,4.371758632025685,8.296311756279207,1,0,0,1,0,0
L,26.279013025226124,28.207602994908058,1505.4916765982414,31.124095623034453,147,1.9285899696819335,4.906499152055092,0,0,0,0,0,0
H,26.234481733550744,28.13453077003701,1350.8795575716329,46.91572268728348,205,1.9000490364862657,6.6363864614608294,0,0,0,0,0,0
H,24.685060272482115,33.069886788554,1228.81458338101,35.16764615293431,193,8.384826516071886,4.52508025716322,0,0,0,0,0,0
L,22.810468271543783,38.90368752188367,1049.2172934736166,37.6059825347474,24,16.093219250339885,4.131607038065315,1,0,1,0,0,0
L,23.944002277219287,31.840448542869296,1790.3523156684425,30.042408498828447,3,7.89644626565001,5.632093782631918,0,0,0,0,0,0
H,26.76299789628984,33.44781435005227,1802.92062333384,61.506673482853444,168,6.68481645376243,11.611691109413309,0,0,0,0,0,0
H,21.505102107532075,33.46398741199879,1702.2918009215516,41.01881484219388,246,11.958885304466712,7.311622218783864,0,0,0,0,0,0
M,24.503908201228572,39.51615310563693,1439.940947796768,28.469578369884466,62,15.012244904408359,4.292619022126262,1,0,1,0,0,0
H,26.989727843633567,39.4660544650566,1657.494840076529,42.77150171092486,175,12.476326621423034,7.423407684626428,0,0,0,0,0,0
M,24.813007561999903,35.80999584374492,1561.1777871964243,23.053827315024872,54,10.996988281745018,3.7687039910030378,0,0,0,0,0,0
M,29.347420279105485,41.392185112098545,1267.8447469843043,33.4161412066406,224,12.04476483299306,4.436280533332465,1,1,1,0,0,0
M,21.510699519402696,33.08569944239763,1729.7047271109889,44.25545400077464,1,11.574999922994937,8.015588270741658,0,0,0,0,0,0
M,23.077264262161133,43.734623185928186,1601.9387567892409,45.20207775647441,22,20.657358923767053,7.582299502146306,1,0,1,0,0,0
M,20.370732395494425,31.969613119473518,1647.2833451213432,48.951274039867904,107,11.598880723979093,8.443624968413106,1,0,0,1,0,0
L,28.987381133490597,25.159439093239598,1565.263605548501,53.031139488525696,175,-3.827942040250999,8.691907078759709,0,0,0,0,0,0
H,23.110025698496738,28.68539194878535,1526.6910788623702,38.23776108729873,212,5.575366250288614,6.112800913890016,1,1,0,0,0,0
M,21.026157376543335,28.241013610536058,1570.6549140543611,48.93343076017952,118,7.214856233992723,8.047909265446576,1,0,0,1,0,0
H,23.77616137114913,31.2990368186855,1443.0317817407988,48.032611107373235,14,7.5228754475363715,7.2578622395744175,0,0,0,0,0,0
H,22.21438178362306,40.643068372014824,1621.4081374892662,48.43578359479821,50,18.428686588391763,8.223473682332452,1,0,1,0,0,0
M,23.790430219389194,32.754350122462014,1890.2608032578087,25.17074576618485,151,8.96391990307282,4.982122943516928,0,0,0,0,0,0
L,25.082458501889807,28.225017573254938,1592.5913871916634,42.59462663674785,19,3.142559071365131,7.103228850505679,0,0,0,0,0,0
M,26.6098422080942,27.719010759730963,1723.361928628649,37.09781966385712,55,1.1091685516367633,6.69455183704949,0,0,0,0,0,0
L,24.650662119778126,34.71236178151911,1263.8119960736544,53.036654827902474,37,10.061699661740981,7.018676502944591,0,0,0,0,0,0
H,25.05058139866935,42.623707443196935,1662.6177014442899,41.07308509466029,24,17.573126044527584,7.1506636996135935,0,0,0,0,0,0
L,23.836809553859737,36.10520427015362,1601.9723198397933,36.02123093450598,85,12.268394716293884,6.042409935459212,1,0,1,0,0,0
L,21.97660354550068,39.71940725391364,1715.1039179128636,36.891076205986536,179,17.742803708412957,6.625343386063825,1,0,1,0,0,0
L,21.3069195140682,37.009144036064406,1415.0751405889837,36.31686006345793,178,15.702224521996207,5.381265535083579,1,0,1,0,0,0
H,24.271028439327278,27.367543968265892,1696.9866291941848,41.57607455400092,174,3.096515528938614,7.387857865185354,0,0,0,0,0,0
H,25.169279557086426,38.00678155200491,1356.1409519303547,43.220012244893255,67,12.837501994918483,6.137427073113207,0,0,0,0,0,0
L,24.1227709575475,29.30484643901694,1727.7229398345569,37.983017216307445,79,5.182075481469443,6.8716366668843225,0,0,0,0,0,0
L,21.381346014277316,32.9160910579109,1741.4704745548997,36.76355727617904,63,11.534745043633581,6.703942359798299,0,0,0,0,0,0
M,25.402800186536343,31.38659731042776,1278.8736109712293,30.449063504138877,170,5.983797123891417,4.077539664317315,0,0,0,0,0,0
L,28.25860976580863,34.481958528971965,1572.8220220948208,54.424407874375305,70,6.223348763163337,8.963341072700342,1,0,0,1,0,0
M,24.770706972977706,33.756875627172796,1456.0007837665967,37.24638954293949,87,8.98616865419509,5.678614907538834,0,0,0,0,0,0
L,23.840938844847834,33.09674343771971,1597.424375436753,42.397475882069266,225,9.255804592871876,7.091807479686837,0,0,0,0,0,0
M,24.879011919512962,33.620631173393505,1507.899329591908,44.16221024911493,56,8.741619253880543,6.97300180397249,0,0,0,0,0,0
H,22.79124031087376,36.338600491392604,1455.1493145006232,42.73493601100785,166,13.547360180518844,6.511592967711631,0,0,0,0,0,0
L,22.662201741407703,33.62030288751828,1383.6418857547608,35.39675770815943,118,10.958101146110575,5.128422679049432,0,0,0,0,0,0
L,25.902828176189274,34.13700811223863,1788.3825798462262,45.94622219343162,28,8.234179936049358,8.604128102667767,0,0,0,0,0,0
L,26.980643058064665,44.96087614285623,1351.6544512902742,54.30916123925957,235,17.980233084791564,7.686619846584967,1,1,1,0,0,0
L,24.705803295611158,40.19779675902325,1390.9275812033184,46.74640332578213,153,15.49199346341209,6.808467194542922,1,0,1,0,0,0
M,21.052469904768465,32.507615121720434,1248.8418824162197,44.33884827932367,141,11.45514521695197,5.79813725123746,0,0,0,0,0,0
L,25.7066978530715,35.53345221056439,1671.2343672646045,46.48367444174316,63,9.826754357492892,8.134566936521518,1,0,0,1,0,0
H,29.1347643406749,35.14207563422284,1707.4616730581847,40.65923927670695,46,6.007311293547943,7.269538504783153,0,0,0,0,0,0
H,24.512203673103432,35.399784933828805,1578.5652921718754,37.23866173382586,19,10.887581260725373,6.155356957062455,0,0,0,0,0,0
